# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  637       2.538993322481e-10       4.042851414816e-12       2.541006577567e-13       1.059769774664e-14       3.252740960520e-14       3.699746466541e-15      -6.198312611218e-16 
  638       2.530669923761e-10       4.076528014268e-12       8.661152934089e-14       1.060388213346e-14       3.234148680750e-14       3.735343658137e-15      -6.227685157473e-16 
  639       2.522526248835e-10       4.109789626102e-12      -8.385067661541e-14       1.061000908369e-14       3.215691267654e-14       3.770782863766e-15      -6.256103740234e-16 
  640       2.514565690700e-10       4.142623430759e-12      -2.572130475736e-13       1.061608265084e-14       3.197367750528e-14       3.806047935939e-15      -6.283581958075e-16 
  641       2.506791664049e-10       4.175016494436e-12      -4.334015596822e-13       1.062210693876e-14       3.179177125470e-14       3.841122549658e-15      -6.310133669856e-16 
  642       2.499207605325e-10       4.206955768710e-12      -6.123410732228e-13       1.062808610184e-14       3.161118355220e-14       3.875990201760e-15      -6.335772995865e-16 
  643       2.491816972777e-10       4.238428090152e-12      -7.939553280563e-13       1.063402434521e-14       3.143190368995e-14       3.910634210263e-15      -6.360514318947e-16 
  644       2.484623246506e-10       4.269420179950e-12      -9.781669390687e-13       1.063992592489e-14       3.125392062327e-14       3.945037713707e-15      -6.384372285644e-16 
  645       2.477629928530e-10       4.299918643526e-12      -1.164897391617e-12       1.064579514803e-14       3.107722296897e-14       3.979183670506e-15      -6.407361807325e-16 
  646       2.470840542828e-10       4.329909970158e-12      -1.354067036977e-12       1.065163637307e-14       3.090179900372e-14       4.013054858285e-15      -6.429498061326e-16 
  647       2.464258635400e-10       4.359380532596e-12      -1.545595087787e-12       1.065745400993e-14       3.072763666243e-14       4.046633873232e-15      -6.450796492081e-16 
  648       2.457887774319e-10       4.388316586682e-12      -1.739399613494e-12       1.066325252021e-14       3.055472353657e-14       4.079903129438e-15      -6.471272812258e-16 
  649       2.451731549781e-10       4.416704270971e-12      -1.935397535801e-12       1.066903641738e-14       3.038304687258e-14       4.112844858248e-15      -6.490943003895e-16 
  650       2.445793574166e-10       4.444529606351e-12      -2.133504624115e-12       1.067481026696e-14       3.021259357021e-14       4.145441107597e-15      -6.509823319534e-16 
  651       2.440077482086e-10       4.471778495657e-12      -2.333635490987e-12       1.068057868670e-14       3.004335018088e-14       4.177673741364e-15      -6.527930283357e-16 
  652       2.434586930442e-10       4.498436723297e-12      -2.535703587565e-12       1.068634634680e-14       2.987530290606e-14       4.209524438713e-15      -6.545280692320e-16 
  653       2.429325598475e-10       4.524489954866e-12      -2.739621199035e-12       1.069211797008e-14       2.970843759560e-14       4.240974693437e-15      -6.561891617286e-16 
  654       2.424297187822e-10       4.549923736767e-12      -2.945299440070e-12       1.069789833216e-14       2.954273974614e-14       4.272005813306e-15      -6.577780404165e-16 
  655       2.419505422570e-10       4.574723495833e-12      -3.152648250273e-12       1.070369226167e-14       2.937819449941e-14       4.302598919408e-15      -6.592964675044e-16 
  656       2.414954049307e-10       4.598874538942e-12      -3.361576389628e-12       1.070950464044e-14       2.921478664067e-14       4.332734945501e-15      -6.607462329325e-16 
  657       2.410646837180e-10       4.622362052638e-12      -3.571991433941e-12       1.071534040366e-14       2.905250059699e-14       4.362394637349e-15      -6.621291544858e-16 
  658       2.406587577945e-10       4.645171102751e-12      -3.783799770290e-12       1.072120454011e-14       2.889132043569e-14       4.391558552075e-15      -6.634470779078e-16 
  659       2.402780086022e-10       4.667286634016e-12      -3.996906592466e-12       1.072710209232e-14       2.873122986265e-14       4.420207057500e-15      -6.647018770137e-16 
  660       2.399228198550e-10       4.688693469691e-12      -4.211215896426e-12       1.073303815676e-14       2.857221222067e-14       4.448320331494e-15      -6.658954538044e-16 
  661       2.395935020651e-10       4.709378476140e-12      -4.426633956952e-12       1.073901741372e-14       2.841425282955e-14       4.475882778716e-15      -6.670292832428e-16 
  662       2.392900642845e-10       4.729337109743e-12      -4.643079851016e-12       1.074504270515e-14       2.825734606604e-14       4.502896389095e-15      -6.681030363377e-16 
  663       2.390124373408e-10       4.748567013605e-12      -4.860475157468e-12       1.075111642582e-14       2.810148843672e-14       4.529367672634e-15      -6.691159269209e-16 
  664       2.387605488446e-10       4.767065865878e-12      -5.078740493239e-12       1.075724099086e-14       2.794667624955e-14       4.555303269238e-15      -6.700671642237e-16 
  665       2.385343231748e-10       4.784831379969e-12      -5.297795509740e-12       1.076341883586e-14       2.779290561279e-14       4.580709949269e-15      -6.709559528653e-16 
  666       2.383336814627e-10       4.801861304759e-12      -5.517558889261e-12       1.076965241687e-14       2.764017243405e-14       4.605594614106e-15      -6.717814928413e-16 
  667       2.381585415769e-10       4.818153424814e-12      -5.737948341376e-12       1.077594421052e-14       2.748847241930e-14       4.629964296695e-15      -6.725429795126e-16 
  668       2.380088181082e-10       4.833705560597e-12      -5.958880599341e-12       1.078229671404e-14       2.733780107185e-14       4.653826162113e-15      -6.732396035937e-16 
  669       2.378844223538e-10       4.848515568682e-12      -6.180271416495e-12       1.078871244535e-14       2.718815369138e-14       4.677187508118e-15      -6.738705511416e-16 
  670       2.377852623025e-10       4.862581341965e-12      -6.402035562661e-12       1.079519394308e-14       2.703952537291e-14       4.700055765711e-15      -6.744350035442e-16 
  671       2.377112426189e-10       4.875900809880e-12      -6.624086820548e-12       1.080174376669e-14       2.689191100585e-14       4.722438499686e-15      -6.749321375092e-16 
  672       2.376622646285e-10       4.888471938610e-12      -6.846337982148e-12       1.080836449646e-14       2.674530527298e-14       4.744343409193e-15      -6.753611250524e-16 
  673       2.376382263022e-10       4.900292731301e-12      -7.068700845140e-12       1.081505873362e-14       2.659970264943e-14       4.765778328292e-15      -6.757211334868e-16 
  674       2.376390222408e-10       4.911361228274e-12      -7.291086209292e-12       1.082182910035e-14       2.645509740175e-14       4.786751226506e-15      -6.760113254104e-16 
  675       2.376645436600e-10       4.921675507239e-12      -7.513403872858e-12       1.082867823989e-14       2.631148358685e-14       4.807270209383e-15      -6.762308586959e-16 
  676       2.377146783748e-10       4.931233683505e-12      -7.735562628980e-12       1.083560881656e-14       2.616885505103e-14       4.827343519050e-15      -6.763788864785e-16 
  677       2.377893107845e-10       4.940033910199e-12      -7.957470262090e-12       1.084262351584e-14       2.602720542900e-14       4.846979534768e-15      -6.764545571447e-16 
  678       2.378883218571e-10       4.948074378472e-12      -8.179033544309e-12       1.084972504446e-14       2.588652814286e-14       4.866186773491e-15      -6.764570143212e-16 
  679       2.380115891140e-10       4.955353317717e-12      -8.400158231849e-12       1.085691613038e-14       2.574681640113e-14       4.884973890420e-15      -6.763853968634e-16 
  680       2.381589866148e-10       4.961868995781e-12      -8.620749061416e-12       1.086419952294e-14       2.560806319772e-14       4.903349679563e-15      -6.762388388437e-16 
  681       2.383303849420e-10       4.967619719175e-12      -8.840709746603e-12       1.087157799286e-14       2.547026131096e-14       4.921323074287e-15      -6.760164695407e-16 
  682       2.385256511855e-10       4.972603833290e-12      -9.059942974299e-12       1.087905433234e-14       2.533340330261e-14       4.938903147877e-15      -6.757174134273e-16 
  683       2.387446489276e-10       4.976819722611e-12      -9.278350401087e-12       1.088663135508e-14       2.519748151685e-14       4.956099114095e-15      -6.753407901597e-16 
  684       2.389872382271e-10       4.980265810925e-12      -9.495832649643e-12       1.089431189637e-14       2.506248807928e-14       4.972920327729e-15      -6.748857145659e-16 
  685       2.392532756047e-10       4.982940561540e-12      -9.712289305139e-12       1.090209881315e-14       2.492841489595e-14       4.989376285158e-15      -6.743512966341e-16 
  686       2.395426140273e-10       4.984842477492e-12      -9.927618911641e-12       1.090999498406e-14       2.479525365234e-14       5.005476624902e-15      -6.737366415017e-16 
  687       2.398551028925e-10       4.985970101764e-12      -1.014171896851e-11       1.091800330950e-14       2.466299581237e-14       5.021231128182e-15      -6.730408494438e-16 
  688       2.401905880136e-10       4.986322017495e-12      -1.035448592682e-11       1.092612671170e-14       2.453163261741e-14       5.036649719476e-15      -6.722630158616e-16 
  689       2.405489116042e-10       4.985896848193e-12      -1.056581518571e-11       1.093436813476e-14       2.440115508530e-14       5.051742467074e-15      -6.714022312713e-16 
  690       2.409299122628e-10       4.984693257949e-12      -1.077560108885e-11       1.094273054474e-14       2.427155400931e-14       5.066519583635e-15      -6.704575812927e-16 
  691       2.413334249577e-10       4.982709951652e-12      -1.098373692080e-11       1.095121692971e-14       2.414281995719e-14       5.080991426745e-15      -6.694281466376e-16 
  692       2.417592810113e-10       4.979945675197e-12      -1.119011490340e-11       1.095983029979e-14       2.401494327016e-14       5.095168499472e-15      -6.683130030988e-16 
  693       2.422073080851e-10       4.976399215704e-12      -1.139462619223e-11       1.096857368724e-14       2.388791406191e-14       5.109061450921e-15      -6.671112215383e-16 
  694       2.426773301641e-10       4.972069401724e-12      -1.159716087294e-11       1.097745014649e-14       2.376172221759e-14       5.122681076794e-15      -6.658218678762e-16 
  695       2.431691675420e-10       4.966955103459e-12      -1.179760795769e-11       1.098646275425e-14       2.363635739287e-14       5.136038319944e-15      -6.644440030794e-16 
  696       2.436826368052e-10       4.961055232970e-12      -1.199585538155e-11       1.099561460950e-14       2.351180901286e-14       5.149144270933e-15      -6.629766831498e-16 
  697       2.442175508180e-10       4.954368744393e-12      -1.219178999889e-11       1.100490883362e-14       2.338806627121e-14       5.162010168586e-15      -6.614189591136e-16 
  698       2.447737187069e-10       4.946894634149e-12      -1.238529757977e-11       1.101434857039e-14       2.326511812902e-14       5.174647400549e-15      -6.597698770090e-16 
  699       2.453509458458e-10       4.938631941160e-12      -1.257626280639e-11       1.102393698611e-14       2.314295331392e-14       5.187067503848e-15      -6.580284778760e-16 
  700       2.459490061064e-10       4.929581255705e-12      -1.276458060788e-11       1.103367669891e-14       2.302156185637e-14       5.199279645620e-15      -6.561942071998e-16 
  701       2.465675580087e-10       4.919749280047e-12      -1.295019043129e-11       1.104356805368e-14       2.290093973575e-14       5.211283006620e-15      -6.542681526267e-16 
  702       2.472062267940e-10       4.909144363227e-12      -1.313304267740e-11       1.105361081135e-14       2.278108432906e-14       5.223074240165e-15      -6.522518320083e-16 
  703       2.478646319780e-10       4.897775001606e-12      -1.331308742606e-11       1.106380471626e-14       2.266199288180e-14       5.234649977524e-15      -6.501467863690e-16 
  704       2.485423873288e-10       4.885649839442e-12      -1.349027443537e-11       1.107414949606e-14       2.254366250728e-14       5.246006827861e-15      -6.479545799947e-16 
  705       2.492391008452e-10       4.872777669476e-12      -1.366455314088e-11       1.108464486166e-14       2.242609018606e-14       5.257141378170e-15      -6.456768005217e-16 
  706       2.499543747338e-10       4.859167433513e-12      -1.383587265474e-11       1.109529050710e-14       2.230927276529e-14       5.268050193222e-15      -6.433150590255e-16 
  707       2.506878053878e-10       4.844828223003e-12      -1.400418176488e-11       1.110608610956e-14       2.219320695812e-14       5.278729815500e-15      -6.408709901092e-16 
  708       2.514389833641e-10       4.829769279624e-12      -1.416942893417e-11       1.111703132918e-14       2.207788934304e-14       5.289176765142e-15      -6.383462519927e-16 
  709       2.522074933618e-10       4.813999995863e-12      -1.433156229961e-11       1.112812580905e-14       2.196331636332e-14       5.299387539880e-15      -6.357425266013e-16 
  710       2.529929141996e-10       4.797529915598e-12      -1.449052967152e-11       1.113936917511e-14       2.184948432634e-14       5.309358614981e-15      -6.330615196544e-16 
  711       2.537948187942e-10       4.780368734680e-12      -1.464627853266e-11       1.115076103607e-14       2.173638940299e-14       5.319086443185e-15      -6.303049607542e-16 
  712       2.546127741378e-10       4.762526301516e-12      -1.479875603747e-11       1.116230098331e-14       2.162402762706e-14       5.328567454649e-15      -6.274746034745e-16 
  713       2.554463412762e-10       4.744012617649e-12      -1.494790901117e-11       1.117398859085e-14       2.151239489459e-14       5.337798056886e-15      -6.245722254498e-16 
  714       2.562950752865e-10       4.724837838342e-12      -1.509368394902e-11       1.118582341523e-14       2.140148696330e-14       5.346774634702e-15      -6.215996284634e-16 
  715       2.571585252554e-10       4.705012273158e-12      -1.523602701541e-11       1.119780499543e-14       2.129129945191e-14       5.355493550141e-15      -6.185586385368e-16 
  716       2.580362342565e-10       4.684546386542e-12      -1.537488404309e-11       1.120993285284e-14       2.118182783959e-14       5.363951142422e-15      -6.154511060180e-16 
  717       2.589277393289e-10       4.663450798406e-12      -1.551020053231e-11       1.122220649111e-14       2.107306746527e-14       5.372143727880e-15      -6.122789056705e-16 
  718       2.598325714544e-10       4.641736284705e-12      -1.564192165003e-11       1.123462539613e-14       2.096501352708e-14       5.380067599907e-15      -6.090439367619e-16 
  719       2.607502555358e-10       4.619413778026e-12      -1.576999222904e-11       1.124718903590e-14       2.085766108167e-14       5.387719028893e-15      -6.057481231529e-16 
  720       2.616803103750e-10       4.596494368165e-12      -1.589435676719e-11       1.125989686052e-14       2.075100504367e-14       5.395094262162e-15      -6.023934133859e-16 
  721       2.626222486504e-10       4.572989302708e-12      -1.601495942653e-11       1.127274830203e-14       2.064504018501e-14       5.402189523917e-15      -5.989817807736e-16 
  722       2.635755768948e-10       4.548909987618e-12      -1.613174403249e-11       1.128574277439e-14       2.053976113429e-14       5.409001015179e-15      -5.955152234881e-16 
  723       2.645397954740e-10       4.524267987814e-12      -1.624465407306e-11       1.129887967337e-14       2.043516237623e-14       5.415524913725e-15      -5.919957646493e-16 
  724       2.655143985638e-10       4.499075027750e-12      -1.635363269795e-11       1.131215837650e-14       2.033123825098e-14       5.421757374032e-15      -5.884254524140e-16 
  725       2.664988741286e-10       4.473342992004e-12      -1.645862271778e-11       1.132557824295e-14       2.022798295354e-14       5.427694527213e-15      -5.848063600643e-16 
  726       2.674927038989e-10       4.447083925853e-12      -1.655956660324e-11       1.133913861349e-14       2.012539053314e-14       5.433332480961e-15      -5.811405860969e-16 
  727       2.684953633492e-10       4.420310035858e-12      -1.665640648429e-11       1.135283881039e-14       2.002345489260e-14       5.438667319487e-15      -5.774302543111e-16 
  728       2.695063216761e-10       4.393033690445e-12      -1.674908414928e-11       1.136667813735e-14       1.992216978771e-14       5.443695103461e-15      -5.736775138982e-16 
  729       2.705250417763e-10       4.365267420490e-12      -1.683754104418e-11       1.138065587940e-14       1.982152882665e-14       5.448411869952e-15      -5.698845395300e-16 
  730       2.715509802239e-10       4.337023919896e-12      -1.692171827172e-11       1.139477130287e-14       1.972152546932e-14       5.452813632368e-15      -5.660535314475e-16 
  731       2.725835872491e-10       4.308316046177e-12      -1.700155659058e-11       1.140902365523e-14       1.962215302676e-14       5.456896380398e-15      -5.621867155498e-16 
  732       2.736223067154e-10       4.279156821043e-12      -1.707699641455e-11       1.142341216512e-14       1.952340466051e-14       5.460656079948e-15      -5.582863434829e-16 
  733       2.746665760979e-10       4.249559430977e-12      -1.714797781172e-11       1.143793604215e-14       1.942527338199e-14       5.464088673087e-15      -5.543546927282e-16 
  734       2.757158264612e-10       4.219537227818e-12      -1.721444050364e-11       1.145259447692e-14       1.932775205189e-14       5.467190077983e-15      -5.503940666913e-16 
  735       2.767694824370e-10       4.189103729346e-12      -1.727632386449e-11       1.146738664090e-14       1.923083337954e-14       5.469956188845e-15      -5.464067947913e-16 
  736       2.778269622023e-10       4.158272619861e-12      -1.733356692027e-11       1.148231168633e-14       1.913450992233e-14       5.472382875861e-15      -5.423952325486e-16 
  737       2.788876774573e-10       4.127057750765e-12      -1.738610834797e-11       1.149736874618e-14       1.903877408501e-14       5.474465985143e-15      -5.383617616746e-16 
  738       2.799510334029e-10       4.095473141147e-12      -1.743388647473e-11       1.151255693407e-14       1.894361811916e-14       5.476201338662e-15      -5.343087901598e-16 
  739       2.810164598915e-10       4.063532866893e-12      -1.747685133550e-11       1.152787504233e-14       1.884903514988e-14       5.477585433226e-15      -5.302383301402e-16 
  740       2.820835055972e-10       4.031250724457e-12      -1.751500110883e-11       1.154332063000e-14       1.875502227960e-14       5.478617552658e-15      -5.261507221762e-16 
  741       2.831517456602e-10       3.998640561608e-12      -1.754834639853e-11       1.155889091670e-14       1.866157754434e-14       5.479297697187e-15      -5.220458859704e-16 
  742       2.842207506677e-10       3.965716388855e-12      -1.757689824226e-11       1.157458308267e-14       1.856869889147e-14       5.479625888283e-15      -5.179237403055e-16 
  743       2.852900866383e-10       3.932492380000e-12      -1.760066811324e-11       1.159039426863e-14       1.847638417931e-14       5.479602168752e-15      -5.137842030405e-16 
  744       2.863593150071e-10       3.898982872699e-12      -1.761966792215e-11       1.160632157564e-14       1.838463117677e-14       5.479226602826e-15      -5.096271911067e-16 
  745       2.874279926105e-10       3.865202369019e-12      -1.763391001890e-11       1.162236206492e-14       1.829343756294e-14       5.478499276262e-15      -5.054526205042e-16 
  746       2.884956716704e-10       3.831165535992e-12      -1.764340719446e-11       1.163851275776e-14       1.820280092668e-14       5.477420296429e-15      -5.012604062973e-16 
  747       2.895618997795e-10       3.796887206178e-12      -1.764817268271e-11       1.165477063534e-14       1.811271876626e-14       5.475989792409e-15      -4.970504626114e-16 
  748       2.906262198856e-10       3.762382378218e-12      -1.764822016221e-11       1.167113263857e-14       1.802318848892e-14       5.474207915084e-15      -4.928227026285e-16 
  749       2.916881702769e-10       3.727666217395e-12      -1.764356375807e-11       1.168759566800e-14       1.793420741052e-14       5.472074837233e-15      -4.885770385837e-16 
  750       2.927472845660e-10       3.692754056186e-12      -1.763421804371e-11       1.170415658360e-14       1.784577275513e-14       5.469590753627e-15      -4.843133817608e-16 
  751       2.938030916753e-10       3.657661394827e-12      -1.762019804276e-11       1.172081220469e-14       1.775788165462e-14       5.466755881119e-15      -4.800316424892e-16 
  752       2.948551158213e-10       3.622403901863e-12      -1.760151923079e-11       1.173755930974e-14       1.767053114829e-14       5.463570458739e-15      -4.757317301393e-16 
  753       2.959028764997e-10       3.586997414711e-12      -1.757819753719e-11       1.175439463625e-14       1.758371818248e-14       5.460034747789e-15      -4.714135531189e-16 
  754       2.969458884698e-10       3.551457940214e-12      -1.755024934699e-11       1.177131488060e-14       1.749743961015e-14       5.456149031937e-15      -4.670770188693e-16 
  755       2.979836617393e-10       3.515801655202e-12      -1.751769150265e-11       1.178831669790e-14       1.741169219049e-14       5.451913617306e-15      -4.627220338612e-16 
  756       2.990157015493e-10       3.480044907043e-12      -1.748054130588e-11       1.180539670184e-14       1.732647258855e-14       5.447328832573e-15      -4.583485035913e-16 
  757       3.000415083587e-10       3.444204214209e-12      -1.743881651948e-11       1.182255146457e-14       1.724177737483e-14       5.442395029061e-15      -4.539563325779e-16 
  758       3.010605778293e-10       3.408296266826e-12      -1.739253536917e-11       1.183977751654e-14       1.715760302489e-14       5.437112580830e-15      -4.495454243572e-16 
  759       3.020724008102e-10       3.372337927236e-12      -1.734171654536e-11       1.185707134633e-14       1.707394591895e-14       5.431481884775e-15      -4.451156814795e-16 
  760       3.030764633226e-10       3.336346230553e-12      -1.728637920502e-11       1.187442940054e-14       1.699080234149e-14       5.425503360717e-15      -4.406670055050e-16 
  761       3.040722465447e-10       3.300338385219e-12      -1.722654297347e-11       1.189184808363e-14       1.690816848090e-14       5.419177451495e-15      -4.361992970004e-16 
  762       3.050592267963e-10       3.264331773566e-12      -1.716222794623e-11       1.190932375779e-14       1.682604042901e-14       5.412504623065e-15      -4.317124555346e-16 
  763       3.060368755237e-10       3.228343952366e-12      -1.709345469080e-11       1.192685274276e-14       1.674441418078e-14       5.405485364588e-15      -4.272063796749e-16 
  764       3.070046592843e-10       3.192392653395e-12      -1.702024424849e-11       1.194443131571e-14       1.666328563383e-14       5.398120188526e-15      -4.226809669832e-16 
  765       3.079620397311e-10       3.156495783990e-12      -1.694261813628e-11       1.196205571110e-14       1.658265058810e-14       5.390409630736e-15      -4.181361140120e-16 
  766       3.089084735981e-10       3.120671427602e-12      -1.686059834858e-11       1.197972212052e-14       1.650250474545e-14       5.382354250564e-15      -4.135717163007e-16 
  767       3.098434126843e-10       3.084937844356e-12      -1.677420735909e-11       1.199742669256e-14       1.642284370922e-14       5.373954630938e-15      -4.089876683713e-16 
  768       3.107663038390e-10       3.049313471609e-12      -1.668346812261e-11       1.201516553263e-14       1.634366298390e-14       5.365211378459e-15      -4.043838637249e-16 
  769       3.116765889462e-10       3.013816924509e-12      -1.658840407684e-11       1.203293470286e-14       1.626495797469e-14       5.356125123499e-15      -3.997601948379e-16 
  770       3.125737049095e-10       2.978466996548e-12      -1.648903914425e-11       1.205073022193e-14       1.618672398713e-14       5.346696520292e-15      -3.951165531576e-16 
  771       3.134570836367e-10       2.943282660123e-12      -1.638539773383e-11       1.206854806493e-14       1.610895622670e-14       5.336926247031e-15      -3.904528290987e-16 
  772       3.143261520248e-10       2.908283067091e-12      -1.627750474297e-11       1.208638416320e-14       1.603164979842e-14       5.326815005954e-15      -3.857689120392e-16 
  773       3.151803319444e-10       2.873487549330e-12      -1.616538555923e-11       1.210423440422e-14       1.595479970646e-14       5.316363523447e-15      -3.810646903168e-16 
  774       3.160190402247e-10       2.838915619292e-12      -1.604906606222e-11       1.212209463143e-14       1.587840085375e-14       5.305572550131e-15      -3.763400512247e-16 
  775       3.168416886381e-10       2.804586970563e-12      -1.592857262536e-11       1.213996064410e-14       1.580244804159e-14       5.294442860958e-15      -3.715948810079e-16 
  776       3.176476838850e-10       2.770521478422e-12      -1.580393211772e-11       1.215782819717e-14       1.572693596924e-14       5.282975255306e-15      -3.668290648591e-16 
  777       3.184364275785e-10       2.736739200395e-12      -1.567517190586e-11       1.217569300114e-14       1.565185923353e-14       5.271170557070e-15      -3.620424869150e-16 
  778       3.192073824783e-10       2.703258699028e-12      -1.554232546017e-11       1.219355087854e-14       1.557721302620e-14       5.259030449291e-15      -3.572351927596e-16 
  779       3.199602725858e-10       2.670091974582e-12      -1.540544928553e-11       1.221139823702e-14       1.550299524088e-14       5.246559995020e-15      -3.524078802840e-16 
  780       3.206948867713e-10       2.637249438416e-12      -1.526460631177e-11       1.222923160486e-14       1.542920440486e-14       5.233765163913e-15      -3.475614180239e-16 
  781       3.214110128621e-10       2.604741582389e-12      -1.511986032080e-11       1.224704747498e-14       1.535583898464e-14       5.220652002236e-15      -3.426966835147e-16 
  782       3.221084376411e-10       2.572578979085e-12      -1.497127594956e-11       1.226484230488e-14       1.528289738572e-14       5.207226633131e-15      -3.378145633194e-16 
  783       3.227869468443e-10       2.540772282036e-12      -1.481891869292e-11       1.228261251648e-14       1.521037795231e-14       5.193495256863e-15      -3.329159530573e-16 
  784       3.234463251583e-10       2.509332225952e-12      -1.466285490662e-11       1.230035449604e-14       1.513827896711e-14       5.179464151092e-15      -3.280017574321e-16 
  785       3.240863562189e-10       2.478269626940e-12      -1.450315181022e-11       1.231806459401e-14       1.506659865103e-14       5.165139671122e-15      -3.230728902603e-16 
  786       3.247068226084e-10       2.447595382736e-12      -1.433987749001e-11       1.233573912492e-14       1.499533516294e-14       5.150528250162e-15      -3.181302744991e-16 
  787       3.253075058537e-10       2.417320472925e-12      -1.417310090192e-11       1.235337436732e-14       1.492448659942e-14       5.135636399591e-15      -3.131748422752e-16 
  788       3.258881864239e-10       2.387455959169e-12      -1.400289187452e-11       1.237096656358e-14       1.485405099451e-14       5.120470709207e-15      -3.082075349129e-16 
  789       3.264486437286e-10       2.358012985431e-12      -1.382932111184e-11       1.238851191986e-14       1.478402631942e-14       5.105037847494e-15      -3.032293029621e-16 
  790       3.269886561152e-10       2.329002778201e-12      -1.365246019640e-11       1.240600660593e-14       1.471441048231e-14       5.089344561877e-15      -2.982411062270e-16 
  791       3.275080008672e-10       2.300436646720e-12      -1.347238159210e-11       1.242344675508e-14       1.464520132803e-14       5.073397678981e-15      -2.932439137942e-16 
  792       3.280064542020e-10       2.272325983208e-12      -1.328915864714e-11       1.244082846402e-14       1.457639663786e-14       5.057204104893e-15      -2.882387040610e-16 
  793       3.284837912685e-10       2.244682263085e-12      -1.310286559694e-11       1.245814779276e-14       1.450799412924e-14       5.040770825415e-15      -2.832264647635e-16 
  794       3.289397861451e-10       2.217517045201e-12      -1.291357756712e-11       1.247540076446e-14       1.443999145552e-14       5.024104906328e-15      -2.782081930052e-16 
  795       3.293742118377e-10       2.190841972057e-12      -1.272137057637e-11       1.249258336538e-14       1.437238620573e-14       5.007213493649e-15      -2.731848952852e-16 
  796       3.297868402772e-10       2.164668770033e-12      -1.252632153942e-11       1.250969154471e-14       1.430517590430e-14       4.990103813890e-15      -2.681575875263e-16 
  797       3.301774423178e-10       2.139009249614e-12      -1.232850826996e-11       1.252672121447e-14       1.423835801080e-14       4.972783174318e-15      -2.631272951035e-16 
  798       3.305457877345e-10       2.113875305610e-12      -1.212800948355e-11       1.254366824941e-14       1.417192991969e-14       4.955258963211e-15      -2.580950528720e-16 
  799       3.308916452213e-10       2.089278917387e-12      -1.192490480058e-11       1.256052848690e-14       1.410588896009e-14       4.937538650119e-15      -2.530619051959e-16 
  800       3.312147823884e-10       2.065232149091e-12      -1.171927474915e-11       1.257729772679e-14       1.404023239548e-14       4.919629786122e-15      -2.480289059762e-16 
  801       3.315149657610e-10       2.041747149871e-12      -1.151120076809e-11       1.259397173129e-14       1.397495742349e-14       4.901540004092e-15      -2.429971186790e-16 
  802       3.317919607763e-10       2.018836154106e-12      -1.130076520977e-11       1.261054622492e-14       1.391006117558e-14       4.883277018946e-15      -2.379676163642e-16 
  803       3.320455317818e-10       1.996511481630e-12      -1.108805134313e-11       1.262701689431e-14       1.384554071688e-14       4.864848627910e-15      -2.329414817132e-16 
  804       3.322754420332e-10       1.974785537956e-12      -1.087314335655e-11       1.264337938815e-14       1.378139304583e-14       4.846262710775e-15      -2.279198070578e-16 
  805       3.324814536920e-10       1.953670814504e-12      -1.065612636082e-11       1.265962931704e-14       1.371761509400e-14       4.827527230157e-15      -2.229036944078e-16 
  806       3.326633278235e-10       1.933179888824e-12      -1.043708639204e-11       1.267576225339e-14       1.365420372581e-14       4.808650231757e-15      -2.178942554800e-16 
  807       3.328208243945e-10       1.913325424821e-12      -1.021611041454e-11       1.269177373130e-14       1.359115573825e-14       4.789639844616e-15      -2.128926117260e-16 
  808       3.329537022716e-10       1.894120172983e-12      -9.993286323855e-12       1.270765924646e-14       1.352846786068e-14       4.770504281378e-15      -2.078998943607e-16 
  809       3.330617192183e-10       1.875576970601e-12      -9.768702949609e-12       1.272341425601e-14       1.346613675451e-14       4.751251838548e-15      -2.029172443904e-16 
  810       3.331446318937e-10       1.857708742002e-12      -9.542450058468e-12       1.273903417846e-14       1.340415901300e-14       4.731890896748e-15      -1.979458126412e-16 
  811       3.332021958498e-10       1.840528498767e-12      -9.314618357062e-12       1.275451439352e-14       1.334253116096e-14       4.712429920981e-15      -1.929867597874e-16 
  812       3.332341655294e-10       1.824049339959e-12      -9.085299494918e-12       1.276985024207e-14       1.328124965453e-14       4.692877460884e-15      -1.880412563795e-16 
  813       3.332402942643e-10       1.808284452348e-12      -8.854586067382e-12       1.278503702596e-14       1.322031088090e-14       4.673242150991e-15      -1.831104828729e-16 
  814       3.332203342726e-10       1.793247110639e-12      -8.622571618558e-12       1.280007000795e-14       1.315971115806e-14       4.653532710991e-15      -1.781956296556e-16 
  815       3.331740366572e-10       1.778950677693e-12      -8.389350644229e-12       1.281494441158e-14       1.309944673456e-14       4.633757945985e-15      -1.732978970771e-16 
  816       3.331011514031e-10       1.765408604754e-12      -8.155018594792e-12       1.282965542104e-14       1.303951378923e-14       4.613926746749e-15      -1.684184954761e-16 
