# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  269       6.612680079418e-10       5.722849559401e-13       1.213744415448e-11       0.000000000000e+00       6.096857920190e-13       1.362388495821e-13       1.509355115617e-15 
  270       6.577538220683e-10       5.888718528456e-13       1.230927004408e-11       0.000000000000e+00       6.026414544070e-13       1.346567530525e-13       1.534102824735e-15 
  271       6.541896375361e-10       6.057451023402e-13       1.247799278385e-11       0.000000000000e+00       5.957060515982e-13       1.330947269878e-13       1.558430258443e-15 
  272       6.505767615166e-10       6.229027038353e-13       1.264351984877e-11       0.000000000000e+00       5.888764277821e-13       1.315512007555e-13       1.582331701837e-15 
  273       6.469165322737e-10       6.403425252311e-13       1.280575806477e-11       0.000000000000e+00       5.821492334832e-13       1.300245370406e-13       1.605801562728e-15 
  274       6.432103193631e-10       6.580623015813e-13       1.296461360976e-11       0.000000000000e+00       5.755209233945e-13       1.285130311537e-13       1.628834373748e-15 
  275       6.394595238333e-10       6.760596337582e-13       1.311999201458e-11       0.000000000000e+00       5.689877542109e-13       1.270149103384e-13       1.651424794466e-15 
  276       6.356655784252e-10       6.943319871167e-13       1.327179816402e-11       0.000000000000e+00       5.625457824627e-13       1.255283330792e-13       1.673567613496e-15 
  277       6.318299477730e-10       7.128766901595e-13       1.341993629775e-11       0.000000000000e+00       5.561908623490e-13       1.240513884090e-13       1.695257750610e-15 
  278       6.279541286037e-10       7.316909332012e-13       1.356431001133e-11       0.000000000000e+00       5.499186435710e-13       1.225820952172e-13       1.716490258845e-15 
  279       6.240395701832e-10       7.507716599245e-13       1.370482986766e-11       0.000000000000e+00       5.437253947412e-13       1.211188085734e-13       1.737261435777e-15 
  280       6.200874306792e-10       7.701152385739e-13       1.384143666570e-11       0.000000000000e+00       5.376105252867e-13       1.196614634270e-13       1.757572216705e-15 
  281       6.160988085658e-10       7.897177711252e-13       1.397407937918e-11       0.000000000000e+00       5.315741899816e-13       1.182103939934e-13       1.777424961371e-15 
  282       6.120748213184e-10       8.095751973673e-13       1.410270766734e-11       0.000000000000e+00       5.256164742459e-13       1.167659324748e-13       1.796822364438e-15 
  283       6.080166054912e-10       8.296832934022e-13       1.422727188760e-11       0.000000000000e+00       5.197373932470e-13       1.153284089931e-13       1.815767459305e-15 
  284       6.039253167950e-10       8.500376701454e-13       1.434772310824e-11       0.000000000000e+00       5.139368910015e-13       1.138981515229e-13       1.834263621918e-15 
  285       5.998021301752e-10       8.706337718256e-13       1.446401312107e-11       0.000000000000e+00       5.082148394768e-13       1.124754858244e-13       1.852314574587e-15 
  286       5.956482398890e-10       8.914668744852e-13       1.457609445413e-11       0.000000000000e+00       5.025710376926e-13       1.110607353763e-13       1.869924389803e-15 
  287       5.914648595834e-10       9.125320844802e-13       1.468392038431e-11       0.000000000000e+00       4.970052108223e-13       1.096542213085e-13       1.887097494048e-15 
  288       5.872532223728e-10       9.338243369804e-13       1.478744495006e-11       0.000000000000e+00       4.915170092951e-13       1.082562623357e-13       1.903838671615e-15 
  289       5.830145809168e-10       9.553383944694e-13       1.488662296406e-11       0.000000000000e+00       4.861060078975e-13       1.068671746895e-13       1.920153068417e-15 
  290       5.787502074978e-10       9.770688452450e-13       1.498141002590e-11       0.000000000000e+00       4.807717048744e-13       1.054872720519e-13       1.936046195807e-15 
  291       5.744613940988e-10       9.990101019191e-13       1.507176253471e-11       0.000000000000e+00       4.755135210312e-13       1.041168654880e-13       1.951523934391e-15 
  292       5.701494524809e-10       1.021156399918e-12       1.515763770191e-11       0.000000000000e+00       4.703307988356e-13       1.027562633792e-13       1.966592537839e-15 
  293       5.658157142612e-10       1.043501795981e-12       1.523899356379e-11       0.000000000000e+00       4.652228015184e-13       1.014057713555e-13       1.981258636707e-15 
  294       5.614615309905e-10       1.066040166665e-12       1.531578899428e-11       0.000000000000e+00       4.601887121759e-13       1.000656922293e-13       1.995529242246e-15 
  295       5.570882742310e-10       1.088765206838e-12       1.538798371754e-11       0.000000000000e+00       4.552276328712e-13       9.873632592759e-14       2.009411750218e-15 
  296       5.526973356336e-10       1.111670428185e-12       1.545553832068e-11       0.000000000000e+00       4.503385837358e-13       9.741796942533e-14       2.022913944713e-15 
  297       5.482901270162e-10       1.134749157706e-12       1.551841426642e-11       0.000000000000e+00       4.455205020710e-13       9.611091667817e-14       2.036044001961e-15 
  298       5.438680804413e-10       1.157994536213e-12       1.557657390579e-11       0.000000000000e+00       4.407722414501e-13       9.481545855546e-14       2.048810494149e-15 
  299       5.394326482930e-10       1.181399516837e-12       1.562998049073e-11       0.000000000000e+00       4.360925708194e-13       9.353188277314e-14       2.061222393232e-15 
  300       5.349853033558e-10       1.204956863522e-12       1.567859818686e-11       0.000000000000e+00       4.314801736001e-13       9.226047382673e-14       2.073289074753e-15 
  301       5.305275388914e-10       1.228659149527e-12       1.572239208607e-11       0.000000000000e+00       4.269336467899e-13       9.100151292419e-14       2.085020321655e-15 
  302       5.260608687169e-10       1.252498755929e-12       1.576132821925e-11       0.000000000000e+00       4.224515000645e-13       8.975527791892e-14       2.096426328094e-15 
  303       5.215868272821e-10       1.276467870116e-12       1.579537356893e-11       0.000000000000e+00       4.180321548793e-13       8.852204324264e-14       2.107517703258e-15 
  304       5.171069697478e-10       1.300558484297e-12       1.582449608198e-11       0.000000000000e+00       4.136739435711e-13       8.730207983834e-14       2.118305475178e-15 
  305       5.126228720627e-10       1.324762393993e-12       1.584866468225e-11       0.000000000000e+00       4.093751084593e-13       8.609565509323e-14       2.128801094545e-15 
  306       5.081361310420e-10       1.349071196542e-12       1.586784928326e-11       0.000000000000e+00       4.051338009481e-13       8.490303277164e-14       2.139016438523e-15 
  307       5.036483644442e-10       1.373476289598e-12       1.588202080090e-11       0.000000000000e+00       4.009480806277e-13       8.372447294797e-14       2.148963814565e-15 
  308       4.991612110495e-10       1.397968869633e-12       1.589115116605e-11       0.000000000000e+00       3.968159143760e-13       8.256023193962e-14       2.158655964227e-15 
  309       4.946763307372e-10       1.422539930431e-12       1.589521333730e-11       0.000000000000e+00       3.927351754601e-13       8.141056223993e-14       2.168106066985e-15 
  310       4.901954045633e-10       1.447180261597e-12       1.589418131360e-11       0.000000000000e+00       3.887036426382e-13       8.027571245107e-14       2.177327744047e-15 
  311       4.857201348386e-10       1.471880447050e-12       1.588803014694e-11       0.000000000000e+00       3.847189992611e-13       7.915592721705e-14       2.186335062168e-15 
  312       4.812521295456e-10       1.496631338509e-12       1.587674034122e-11       0.000000000000e+00       3.807792682539e-13       7.805140029946e-14       2.195139617424e-15 
  313       4.767925495048e-10       1.521425503305e-12       1.586031124858e-11       0.000000000000e+00       3.768841412120e-13       7.696213153627e-14       2.203741629157e-15 
  314       4.723424449893e-10       1.546255840815e-12       1.583874831939e-11       0.000000000000e+00       3.730337092196e-13       7.588806311496e-14       2.212138440243e-15 
  315       4.679028698444e-10       1.571115112627e-12       1.581205879015e-11       0.000000000000e+00       3.692280321686e-13       7.482912570716e-14       2.220327400104e-15 
  316       4.634748814236e-10       1.595995941619e-12       1.578025170146e-11       0.000000000000e+00       3.654671383952e-13       7.378523834396e-14       2.228305864935e-15 
  317       4.590595405241e-10       1.620890811047e-12       1.574333791614e-11       0.000000000000e+00       3.617510243174e-13       7.275630829129e-14       2.236071197930e-15 
  318       4.546579113222e-10       1.645792063624e-12       1.570133013728e-11       0.000000000000e+00       3.580796540723e-13       7.174223092526e-14       2.243620769511e-15 
  319       4.502710613091e-10       1.670691900610e-12       1.565424292631e-11       0.000000000000e+00       3.544529591533e-13       7.074288960754e-14       2.250951957550e-15 
  320       4.459000612261e-10       1.695582380891e-12       1.560209272105e-11       0.000000000000e+00       3.508708380470e-13       6.975815556067e-14       2.258062147599e-15 
  321       4.415459850007e-10       1.720455420065e-12       1.554489785377e-11       0.000000000000e+00       3.473331558708e-13       6.878788774345e-14       2.264948733117e-15 
  322       4.372099096820e-10       1.745302789522e-12       1.548267856927e-11       0.000000000000e+00       3.438397440101e-13       6.783193272628e-14       2.271609115693e-15 
  323       4.328929153759e-10       1.770116115535e-12       1.541545704294e-11       0.000000000000e+00       3.403903997551e-13       6.689012456651e-14       2.278040705278e-15 
  324       4.285960851811e-10       1.794886878336e-12       1.534325739881e-11       0.000000000000e+00       3.369848859386e-13       6.596228468381e-14       2.284240920405e-15 
  325       4.243205051246e-10       1.819606411206e-12       1.526610572761e-11       0.000000000000e+00       3.336229305728e-13       6.504822173550e-14       2.290207188421e-15 
  326       4.200672640972e-10       1.844265899554e-12       1.518403010487e-11       0.000000000000e+00       3.303042264866e-13       6.414773149193e-14       2.295936945714e-15 
  327       4.158374537890e-10       1.868856380005e-12       1.509706060894e-11       0.000000000000e+00       3.270284309631e-13       6.326059671179e-14       2.301427637934e-15 
  328       4.116321686252e-10       1.893368739480e-12       1.500522933907e-11       0.000000000000e+00       3.237951653764e-13       6.238658701752e-14       2.306676720224e-15 
  329       4.074525057016e-10       1.917793714283e-12       1.490857043347e-11       0.000000000000e+00       3.206040148291e-13       6.152545877062e-14       2.311681657446e-15 
  330       4.032995647198e-10       1.942121889180e-12       1.480712008740e-11       0.000000000000e+00       3.174545277893e-13       6.067695494703e-14       2.316439924407e-15 
  331       3.991744479236e-10       1.966343696490e-12       1.470091657117e-11       0.000000000000e+00       3.143462157282e-13       5.984080501246e-14       2.320949006085e-15 
  332       3.950782600336e-10       1.990449415162e-12       1.459000024828e-11       0.000000000000e+00       3.112785527568e-13       5.901672479778e-14       2.325206397859e-15 
  333       3.910121081835e-10       2.014429169863e-12       1.447441359342e-11       0.000000000000e+00       3.082509752636e-13       5.820441637432e-14       2.329209605730e-15 
  334       3.869771018555e-10       2.038272930061e-12       1.435420121058e-11       0.000000000000e+00       3.052628815515e-13       5.740356792926e-14       2.332956146553e-15 
  335       3.829743528157e-10       2.061970509106e-12       1.422940985107e-11       0.000000000000e+00       3.023136314752e-13       5.661385364100e-14       2.336443548258e-15 
  336       3.790049750497e-10       2.085511563316e-12       1.410008843161e-11       0.000000000000e+00       2.994025460784e-13       5.583493355447e-14       2.339669350083e-15 
  337       3.750700846985e-10       2.108885591064e-12       1.396628805241e-11       0.000000000000e+00       2.965289072307e-13       5.506645345651e-14       2.342631102795e-15 
  338       3.711707999935e-10       2.132081931855e-12       1.382806201518e-11       0.000000000000e+00       2.936919572653e-13       5.430804475120e-14       2.345326368922e-15 
  339       3.673082411928e-10       2.155089765414e-12       1.368546584123e-11       0.000000000000e+00       2.908908986161e-13       5.355932433526e-14       2.347752722974e-15 
  340       3.634835305161e-10       2.177898110769e-12       1.353855728956e-11       0.000000000000e+00       2.881248934547e-13       5.281989447336e-14       2.349907751673e-15 
  341       3.596977920806e-10       2.200495825337e-12       1.338739637484e-11       0.000000000000e+00       2.853930633276e-13       5.208934267348e-14       2.351789054179e-15 
  342       3.559521518367e-10       2.222871604003e-12       1.323204538555e-11       0.000000000000e+00       2.826944887939e-13       5.136724156229e-14       2.353394242315e-15 
  343       3.522477375034e-10       2.245013978207e-12       1.307256890203e-11       0.000000000000e+00       2.800282090619e-13       5.065314876047e-14       2.354720940797e-15 
  344       3.485856785036e-10       2.266911315028e-12       1.290903381450e-11       0.000000000000e+00       2.773932216266e-13       4.994660675808e-14       2.355766787459e-15 
  345       3.449671059004e-10       2.288551816265e-12       1.274150934118e-11       0.000000000000e+00       2.747884819073e-13       4.924714278993e-14       2.356529433476e-15 
  346       3.413931523320e-10       2.309923517525e-12       1.257006704629e-11       0.000000000000e+00       2.722129028840e-13       4.855426871088e-14       2.357006543598e-15 
  347       3.378649519474e-10       2.331014287303e-12       1.239478085819e-11       0.000000000000e+00       2.696653547352e-13       4.786748087126e-14       2.357195796368e-15 
  348       3.343836403425e-10       2.351811826068e-12       1.221572708737e-11       0.000000000000e+00       2.671446644751e-13       4.718625999218e-14       2.357094884357e-15 
  349       3.309502562290e-10       2.372304783496e-12       1.203298081250e-11       0.000000000000e+00       2.646498322186e-13       4.651017400628e-14       2.356702210524e-15 
  350       3.275654420681e-10       2.392486163267e-12       1.184660483582e-11       0.000000000000e+00       2.621806906342e-13       4.583919154967e-14       2.356019008783e-15 
  351       3.242297308761e-10       2.412350057899e-12       1.165666030434e-11       0.000000000000e+00       2.597372721729e-13       4.517338124753e-14       2.355047311961e-15 
  352       3.209436432078e-10       2.431890543543e-12       1.146321031494e-11       0.000000000000e+00       2.573195947619e-13       4.451280990028e-14       2.353789264521e-15 
  353       3.177076869957e-10       2.451101680163e-12       1.126631992888e-11       0.000000000000e+00       2.549276616552e-13       4.385754246010e-14       2.352247123468e-15 
  354       3.145223573889e-10       2.469977511721e-12       1.106605618632e-11       0.000000000000e+00       2.525614612832e-13       4.320764200742e-14       2.350423259258e-15 
  355       3.113881365921e-10       2.488512066357e-12       1.086248812075e-11       0.000000000000e+00       2.502209671030e-13       4.256316972745e-14       2.348320156712e-15 
  356       3.083054937050e-10       2.506699356573e-12       1.065568677353e-11       0.000000000000e+00       2.479061374485e-13       4.192418488668e-14       2.345940415925e-15 
  357       3.052748845609e-10       2.524533379411e-12       1.044572520839e-11       0.000000000000e+00       2.456169153801e-13       4.129074480935e-14       2.343286753176e-15 
  358       3.022967515660e-10       2.542008116642e-12       1.023267852589e-11       0.000000000000e+00       2.433532285348e-13       4.066290485402e-14       2.340362001840e-15 
  359       2.993715235383e-10       2.559117534943e-12       1.001662387796e-11       0.000000000000e+00       2.411149889767e-13       4.004071839003e-14       2.337169113295e-15 
  360       2.964996155467e-10       2.575855586080e-12       9.797640482350e-12       0.000000000000e+00       2.389020930465e-13       3.942423677402e-14       2.333711157839e-15 
  361       2.936814287501e-10       2.592216207095e-12       9.575809637153e-12       0.000000000000e+00       2.367144212116e-13       3.881350932645e-14       2.329991325592e-15 
  362       2.909173502363e-10       2.608193320479e-12       9.351214735294e-12       0.000000000000e+00       2.345518379165e-13       3.820858330807e-14       2.326012927415e-15 
  363       2.882077528612e-10       2.623780834365e-12       9.123941279022e-12       0.000000000000e+00       2.324141914324e-13       3.760950389648e-14       2.321779395813e-15 
  364       2.855529950877e-10       2.638972642700e-12       8.894076894408e-12       0.000000000000e+00       2.303013137075e-13       3.701631416258e-14       2.317294285852e-15 
  365       2.829534208249e-10       2.653762625436e-12       8.661711345837e-12       0.000000000000e+00       2.282130202171e-13       3.642905504711e-14       2.312561276063e-15 
  366       2.804093592670e-10       2.668144648708e-12       8.426936550504e-12       0.000000000000e+00       2.261491098133e-13       3.584776533717e-14       2.307584169360e-15 
  367       2.779211247322e-10       2.682112565013e-12       8.189846592913e-12       0.000000000000e+00       2.241093645752e-13       3.527248164268e-14       2.302366893943e-15 
  368       2.754890165022e-10       2.695660213401e-12       7.950537739364e-12       0.000000000000e+00       2.220935496591e-13       3.470323837293e-14       2.296913504214e-15 
  369       2.731133186609e-10       2.708781419649e-12       7.709108452455e-12       0.000000000000e+00       2.201014131484e-13       3.414006771306e-14       2.291228181683e-15 
  370       2.707942999332e-10       2.721469996448e-12       7.465659405574e-12       0.000000000000e+00       2.181326859035e-13       3.358299960058e-14       2.285315235883e-15 
  371       2.685322135249e-10       2.733719743582e-12       7.220293497393e-12       0.000000000000e+00       2.161870814122e-13       3.303206170188e-14       2.279179105278e-15 
  372       2.663272969606e-10       2.745524448112e-12       6.973115866367e-12       0.000000000000e+00       2.142642956392e-13       3.248727938871e-14       2.272824358173e-15 
  373       2.641797719237e-10       2.756877884562e-12       6.724233905222e-12       0.000000000000e+00       2.123640068766e-13       3.194867571473e-14       2.266255693627e-15 
  374       2.620898440949e-10       2.767773815091e-12       6.473757275458e-12       0.000000000000e+00       2.104858755938e-13       3.141627139198e-14       2.259477942359e-15 
  375       2.600577029915e-10       2.778205989688e-12       6.221797921838e-12       0.000000000000e+00       2.086295442875e-13       3.089008476739e-14       2.252496067665e-15 
  376       2.580835218063e-10       2.788168146343e-12       5.968470086887e-12       0.000000000000e+00       2.067946373317e-13       3.037013179932e-14       2.245315166321e-15 
  377       2.561674572466e-10       2.797654011238e-12       5.713890325382e-12       0.000000000000e+00       2.049807608276e-13       2.985642603402e-14       2.237940469499e-15 
  378       2.543096493735e-10       2.806657298922e-12       5.458177518853e-12       0.000000000000e+00       2.031875024542e-13       2.934897858217e-14       2.230377343677e-15 
  379       2.525102214405e-10       2.815171712500e-12       5.201452890072e-12       0.000000000000e+00       2.014144313176e-13       2.884779809537e-14       2.222631291546e-15 
  380       2.507692797331e-10       2.823190943808e-12       4.943840017555e-12       0.000000000000e+00       1.996610978016e-13       2.835289074266e-14       2.214707952925e-15 
  381       2.490869134073e-10       2.830708673604e-12       4.685464850049e-12       0.000000000000e+00       1.979270334172e-13       2.786426018701e-14       2.206613105667e-15 
  382       2.474631943291e-10       2.837718571741e-12       4.426455721033e-12       0.000000000000e+00       1.962117506534e-13       2.738190756184e-14       2.198352666574e-15 
  383       2.458981769131e-10       2.844214297357e-12       4.166943363209e-12       0.000000000000e+00       1.945147428264e-13       2.690583144752e-14       2.189932692302e-15 
  384       2.443918979619e-10       2.850189499051e-12       3.907060923000e-12       0.000000000000e+00       1.928354839301e-13       2.643602784788e-14       2.181359380279e-15 
  385       2.429443765050e-10       2.855637815070e-12       3.646943975044e-12       0.000000000000e+00       1.911734284862e-13       2.597249016670e-14       2.172639069607e-15 
  386       2.415556136378e-10       2.860552873489e-12       3.386730536688e-12       0.000000000000e+00       1.895280113939e-13       2.551520918426e-14       2.163778241979e-15 
  387       2.402255923606e-10       2.864928292394e-12       3.126561082484e-12       0.000000000000e+00       1.878986477803e-13       2.506417303380e-14       2.154783522588e-15 
  388       2.389542625739e-10       2.868758822469e-12       2.866566643611e-12       0.000000000000e+00       1.862848376666e-13       2.461936668157e-14       2.145660681703e-15 
  389       2.377414957724e-10       2.872043821502e-12       2.606832585817e-12       0.000000000000e+00       1.846864845909e-13       2.418077039340e-14       2.136411596380e-15 
  390       2.365871283404e-10       2.874783910204e-12       2.347433505008e-12       0.000000000000e+00       1.831035886097e-13       2.374836116468e-14       2.127037176893e-15 
  391       2.354909760705e-10       2.876979842626e-12       2.088445024986e-12       0.000000000000e+00       1.815361424907e-13       2.332211318783e-14       2.117538355912e-15 
  392       2.344528339905e-10       2.878632507250e-12       1.829943802466e-12       0.000000000000e+00       1.799841316468e-13       2.290199782839e-14       2.107916088628e-15 
  393       2.334724761911e-10       2.879742928076e-12       1.572007532099e-12       0.000000000000e+00       1.784475340691e-13       2.248798360118e-14       2.098171352859e-15 
  394       2.325496556530e-10       2.880312265718e-12       1.314714951492e-12       0.000000000000e+00       1.769263202602e-13       2.208003614638e-14       2.088305149175e-15 
  395       2.316841040739e-10       2.880341818491e-12       1.058145846235e-12       0.000000000000e+00       1.754204531680e-13       2.167811820564e-14       2.078318501009e-15 
  396       2.308755316960e-10       2.879833023502e-12       8.023810549177e-13       0.000000000000e+00       1.739298881186e-13       2.128218959821e-14       2.068212454772e-15 
  397       2.301236271334e-10       2.878787457742e-12       5.475024741520e-13       0.000000000000e+00       1.724545727497e-13       2.089220719704e-14       2.057988079975e-15 
  398       2.294280571987e-10       2.877206839173e-12       2.935930635958e-13       0.000000000000e+00       1.709944469443e-13       2.050812490490e-14       2.047646469336e-15 
  399       2.287884667310e-10       2.875093027824e-12       4.073685097340e-14       0.000000000000e+00       1.695494427640e-13       2.012989363046e-14       2.037188738906e-15 
  400       2.282044784224e-10       2.872448026877e-12      -2.109810629027e-13       0.000000000000e+00       1.681194843820e-13       1.975746126447e-14       2.026616028175e-15 
  401       2.276756926461e-10       2.869273983759e-12      -4.614744991097e-13       0.000000000000e+00       1.667044880169e-13       1.939077265580e-14       2.015929500196e-15 
  402       2.272016872828e-10       2.865573191232e-12      -7.106561955930e-13       0.000000000000e+00       1.653043618658e-13       1.902976958758e-14       2.005130341697e-15 
  403       2.267820175483e-10       2.861348088485e-12      -9.584378021442e-13       0.000000000000e+00       1.639190060378e-13       1.867439075334e-14       1.994219763198e-15 
  404       2.264162158210e-10       2.856601262224e-12      -1.204729875380e-12       0.000000000000e+00       1.625483124874e-13       1.832457173306e-14       1.983198999125e-15 
  405       2.261037914685e-10       2.851335447760e-12      -1.449441873719e-12       0.000000000000e+00       1.611921649478e-13       1.798024496934e-14       1.972069307929e-15 
  406       2.258442306756e-10       2.845553530105e-12      -1.692482152361e-12       0.000000000000e+00       1.598504388641e-13       1.764133974350e-14       1.960831972201e-15 
  407       2.256369962708e-10       2.839258545056e-12      -1.933757958266e-12       0.000000000000e+00       1.585230013271e-13       1.730778215164e-14       1.949488298786e-15 
  408       2.254815275541e-10       2.832453680291e-12      -2.173175425131e-12       0.000000000000e+00       1.572097110062e-13       1.697949508083e-14       1.938039618903e-15 
  409       2.253772401239e-10       2.825142276455e-12      -2.410639568369e-12       0.000000000000e+00       1.559104180832e-13       1.665639818518e-14       1.926487288256e-15 
  410       2.253235257045e-10       2.817327828255e-12      -2.646054280087e-12       0.000000000000e+00       1.546249641853e-13       1.633840786194e-14       1.914832687153e-15 
  411       2.253197519731e-10       2.809013985547e-12      -2.879322324062e-12       0.000000000000e+00       1.533531823186e-13       1.602543722763e-14       1.903077220623e-15 
  412       2.253652623871e-10       2.800204554428e-12      -3.110345330726e-12       0.000000000000e+00       1.520948968017e-13       1.571739609416e-14       1.891222318528e-15 
  413       2.254593760115e-10       2.790903498328e-12      -3.339023792136e-12       0.000000000000e+00       1.508499231986e-13       1.541419094493e-14       1.879269435684e-15 
  414       2.256013873458e-10       2.781114939096e-12      -3.565257056957e-12       0.000000000000e+00       1.496180682525e-13       1.511572491095e-14       1.867220051972e-15 
  415       2.257905661518e-10       2.770843158096e-12      -3.788943325440e-12       0.000000000000e+00       1.483991298191e-13       1.482189774693e-14       1.855075672456e-15 
  416       2.260261572801e-10       2.760092597294e-12      -4.009979644398e-12       0.000000000000e+00       1.471928967996e-13       1.453260580741e-14       1.842837827501e-15 
  417       2.263073804981e-10       2.748867860348e-12      -4.228261902188e-12       0.000000000000e+00       1.459991490745e-13       1.424774202288e-14       1.830508072887e-15 
  418       2.266334303165e-10       2.737173713702e-12      -4.443684823684e-12       0.000000000000e+00       1.448176574369e-13       1.396719587587e-14       1.818087989924e-15 
  419       2.270034758171e-10       2.725015087675e-12      -4.656141965260e-12       0.000000000000e+00       1.436481835257e-13       1.369085337708e-14       1.805579185570e-15 
  420       2.274166604799e-10       2.712397077550e-12      -4.865525709766e-12       0.000000000000e+00       1.424904797590e-13       1.341859704149e-14       1.792983292545e-15 
  421       2.278721020102e-10       2.699324944664e-12      -5.071727261508e-12       0.000000000000e+00       1.413442892676e-13       1.315030586445e-14       1.780301969449e-15 
  422       2.283688921658e-10       2.685804117503e-12      -5.274636641221e-12       0.000000000000e+00       1.402093458283e-13       1.288585529782e-14       1.767536900876e-15 
  423       2.289060965846e-10       2.671840192789e-12      -5.474142681056e-12       0.000000000000e+00       1.390853737972e-13       1.262511722607e-14       1.754689797533e-15 
  424       2.294827546114e-10       2.657438936570e-12      -5.670133019550e-12       0.000000000000e+00       1.379720880432e-13       1.236795994238e-14       1.741762396351e-15 
  425       2.300978791255e-10       2.642606285313e-12      -5.862494096608e-12       0.000000000000e+00       1.368691938813e-13       1.211424812479e-14       1.728756460605e-15 
  426       2.307504563675e-10       2.627348346991e-12      -6.051111148482e-12       0.000000000000e+00       1.357763870059e-13       1.186384281225e-14       1.715673780031e-15 
  427       2.314395270857e-10       2.611671617252e-12      -6.235882100423e-12       0.000000000000e+00       1.346934061563e-13       1.161662739417e-14       1.702516103823e-15 
  428       2.321644333657e-10       2.595583633780e-12      -6.416759775435e-12       0.000000000000e+00       1.336201932218e-13       1.137258660128e-14       1.689284936904e-15 
  429       2.329245798584e-10       2.579092346336e-12      -6.593711111665e-12       0.000000000000e+00       1.325567384522e-13       1.113173015521e-14       1.675981736952e-15 
  430       2.337193531013e-10       2.562205904929e-12      -6.766703398562e-12       0.000000000000e+00       1.315030281869e-13       1.089406699110e-14       1.662607980963e-15 
  431       2.345481213989e-10       2.544932661040e-12      -6.935704280979e-12       0.000000000000e+00       1.304590448222e-13       1.065960525080e-14       1.649165165323e-15 
  432       2.354102347035e-10       2.527281168864e-12      -7.100681763279e-12       0.000000000000e+00       1.294247667796e-13       1.042835227608e-14       1.635654805876e-15 
  433       2.363050244958e-10       2.509260186531e-12      -7.261604213440e-12       0.000000000000e+00       1.284001684736e-13       1.020031460182e-14       1.622078438000e-15 
  434       2.372318036654e-10       2.490878677345e-12      -7.418440367155e-12       0.000000000000e+00       1.273852202800e-13       9.975497949168e-15       1.608437616677e-15 
  435       2.381898663916e-10       2.472145811015e-12      -7.571159331938e-12       0.000000000000e+00       1.263798885035e-13       9.753907218789e-15       1.594733916564e-15 
  436       2.391784880240e-10       2.453070964883e-12      -7.719730591227e-12       0.000000000000e+00       1.253841353462e-13       9.535546484014e-15       1.580968932068e-15 
  437       2.401969249631e-10       2.433663725159e-12      -7.864124008486e-12       0.000000000000e+00       1.243979188751e-13       9.320418984048e-15       1.567144277414e-15 
  438       2.412444145408e-10       2.413933888152e-12      -8.004309831314e-12       0.000000000000e+00       1.234211929902e-13       9.108527117162e-15       1.553261586720e-15 
  439       2.423201749015e-10       2.393891461502e-12      -8.140258695540e-12       0.000000000000e+00       1.224539073929e-13       8.899872433886e-15       1.539322514068e-15 
  440       2.434234048820e-10       2.373546665410e-12      -8.271941629336e-12       0.000000000000e+00       1.214960075535e-13       8.694455630199e-15       1.525328733573e-15 
  441       2.445532838928e-10       2.352909933873e-12      -8.399330057314e-12       0.000000000000e+00       1.205474346793e-13       8.492276540723e-15       1.511281939461e-15 
  442       2.457089717984e-10       2.331991915912e-12      -8.522395804633e-12       0.000000000000e+00       1.196081256828e-13       8.293334131917e-15       1.497183846136e-15 
  443       2.468896087980e-10       2.310803476806e-12      -8.641111101098e-12       0.000000000000e+00       1.186780131496e-13       8.097626495267e-15       1.483036188252e-15 
  444       2.480943153062e-10       2.289355699325e-12      -8.755448585273e-12       0.000000000000e+00       1.177570253063e-13       7.905150840478e-15       1.468840720788e-15 
  445       2.493221918334e-10       2.267659884958e-12      -8.865381308573e-12       0.000000000000e+00       1.168450859885e-13       7.715903488673e-15       1.454599219116e-15 
  446       2.505723188668e-10       2.245727555148e-12      -8.970882739377e-12       0.000000000000e+00       1.159421146089e-13       7.529879865575e-15       1.440313479078e-15 
  447       2.518437567508e-10       2.223570452521e-12      -9.071926767127e-12       0.000000000000e+00       1.150480261254e-13       7.347074494709e-15       1.425985317053e-15 
  448       2.531355455674e-10       2.201200542123e-12      -9.168487706431e-12       0.000000000000e+00       1.141627310087e-13       7.167480990590e-15       1.411616570029e-15 
  449       2.544467050175e-10       2.178630012643e-12      -9.260540301172e-12       0.000000000000e+00       1.132861352106e-13       6.991092051916e-15       1.397209095681e-15 
  450       2.557762343008e-10       2.155871277655e-12      -9.348059728603e-12       0.000000000000e+00       1.124181401321e-13       6.817899454762e-15       1.382764772434e-15 
  451       2.571231119971e-10       2.132936976841e-12      -9.431021603460e-12       0.000000000000e+00       1.115586425910e-13       6.647894045770e-15       1.368285499543e-15 
  452       2.584862959463e-10       2.109839977227e-12      -9.509401982059e-12       0.000000000000e+00       1.107075347903e-13       6.481065735344e-15       1.353773197158e-15 
