# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  302       5.260541224443e-10       1.252503612822e-12       1.576121708301e-11       0.000000000000e+00       4.224514491778e-13       8.975216645288e-14       2.096284432786e-15 
  303       5.215799491159e-10       1.276472853907e-12       1.579525956835e-11       0.000000000000e+00       4.180321050570e-13       8.851992104485e-14       2.107372901466e-15 
  304       5.170999722144e-10       1.300563592008e-12       1.582437945025e-11       0.000000000000e+00       4.136738947523e-13       8.730094311087e-14       2.118157796873e-15 
  305       5.126157689350e-10       1.324767622175e-12       1.584854567793e-11       0.000000000000e+00       4.093750605869e-13       8.609549350345e-14       2.128650612949e-15 
  306       5.081289373662e-10       1.349076541262e-12       1.586772819084e-11       0.000000000000e+00       4.051337539680e-13       8.490382928572e-14       2.138863271222e-15 
  307       5.036410965680e-10       1.373481746428e-12       1.588189793133e-11       0.000000000000e+00       4.009480344894e-13       8.372620366302e-14       2.148808124637e-15 
  308       4.991538866497e-10       1.397974433637e-12       1.589102685736e-11       0.000000000000e+00       3.968158690327e-13       8.256286591454e-14       2.158497961372e-15 
  309       4.946689688478e-10       1.422545596159e-12       1.589508795517e-11       0.000000000000e+00       3.927351308688e-13       8.141406132483e-14       2.167946008666e-15 
  310       4.901880256041e-10       1.447186023068e-12       1.589405525192e-11       0.000000000000e+00       3.887035987597e-13       8.028003111545e-14       2.177165936643e-15 
  311       4.857127606432e-10       1.471886297745e-12       1.588790382842e-11       0.000000000000e+00       3.847189560602e-13       7.916101237653e-14       2.186171862134e-15 
  312       4.812447830379e-10       1.496637271458e-12       1.587661421119e-11       0.000000000000e+00       3.807792256989e-13       7.805719262051e-14       2.194975422192e-15 
  313       4.767852532989e-10       1.521431511483e-12       1.586018574796e-11       0.000000000000e+00       3.768840992723e-13       7.696857125307e-14       2.203576836715e-15 
  314       4.723352210157e-10       1.546261917246e-12       1.583862387756e-11       0.000000000000e+00       3.730336678652e-13       7.589509154082e-14       2.211973438601e-15 
  315       4.678957393249e-10       1.571121250388e-12       1.581193582445e-11       0.000000000000e+00       3.692279913698e-13       7.483668528607e-14       2.220162566892e-15 
  316       4.634678648454e-10       1.596002133844e-12       1.578013061680e-11       0.000000000000e+00       3.654670981230e-13       7.379327270258e-14       2.228141566999e-15 
  317       4.590526576138e-10       1.620897050930e-12       1.574321910448e-11       0.000000000000e+00       3.617509845435e-13       7.276476229146e-14       2.235907790925e-15 
  318       4.546511810194e-10       1.645798344425e-12       1.570121397719e-11       0.000000000000e+00       3.580796147689e-13       7.175105071695e-14       2.243458597486e-15 
  319       4.502645017405e-10       1.670698215658e-12       1.565412978249e-11       0.000000000000e+00       3.544529202932e-13       7.075202268229e-14       2.250791352535e-15 
  320       4.458936896785e-10       1.695588723588e-12       1.560198294386e-11       0.000000000000e+00       3.508707996037e-13       6.976755080549e-14       2.257903429187e-15 
  321       4.415398178943e-10       1.720461783890e-12       1.554479177876e-11       0.000000000000e+00       3.473331178187e-13       6.879749549523e-14       2.264792208039e-15 
  322       4.372039625431e-10       1.745309168037e-12       1.548257651669e-11       0.000000000000e+00       3.438397063240e-13       6.784170482665e-14       2.271455077393e-15 
  323       4.328872028099e-10       1.770122502387e-12       1.541535931724e-11       0.000000000000e+00       3.403903624108e-13       6.690001441716e-14       2.277889433483e-15 
  324       4.285906208448e-10       1.794893267264e-12       1.534316428818e-11       0.000000000000e+00       3.369848489126e-13       6.597224730232e-14       2.284092680694e-15 
  325       4.243153016985e-10       1.819612796042e-12       1.526601750347e-11       0.000000000000e+00       3.336228938425e-13       6.505821381162e-14       2.290062231787e-15 
  326       4.200623332573e-10       1.844272274232e-12       1.518394702137e-11       0.000000000000e+00       3.303041900302e-13       6.415771144434e-14       2.295795508120e-15 
  327       4.158328061791e-10       1.868862738560e-12       1.509698290246e-11       0.000000000000e+00       3.270283947596e-13       6.327052474538e-14       2.301289939874e-15 
  328       4.116278138280e-10       1.893375076056e-12       1.500515722771e-11       0.000000000000e+00       3.237951294058e-13       6.239642518106e-14       2.306542966274e-15 
  329       4.074484522102e-10       1.917800023137e-12       1.490850411656e-11       0.000000000000e+00       3.206039790722e-13       6.153517101498e-14       2.311552035813e-15 
  330       4.032958199090e-10       1.942128164688e-12       1.480705974496e-11       0.000000000000e+00       3.174544922281e-13       6.068650718382e-14       2.316314606472e-15 
  331       3.991710180206e-10       1.966349933149e-12       1.470086236341e-11       0.000000000000e+00       3.143461803455e-13       5.985016517320e-14       2.320828145950e-15 
  332       3.950751500888e-10       1.990455607595e-12       1.458995231506e-11       0.000000000000e+00       3.112785175366e-13       5.902586289349e-14       2.325090131878e-15 
  333       3.910093220409e-10       2.014435312825e-12       1.447437205374e-11       0.000000000000e+00       3.082509401909e-13       5.821330455564e-14       2.329098052051e-15 
  334       3.869746421229e-10       2.038279018443e-12       1.435416616205e-11       0.000000000000e+00       3.052628466123e-13       5.741218054701e-14       2.332849404643e-15 
  335       3.829722208348e-10       2.061976537940e-12       1.422938136936e-11       0.000000000000e+00       3.023135966567e-13       5.662216730722e-14       2.336341698435e-15 
  336       3.790031708659e-10       2.085517527781e-12       1.410006656994e-11       0.000000000000e+00       2.994025113688e-13       5.584292720392e-14       2.339572453039e-15 
  337       3.750686070304e-10       2.108891486488e-12       1.396627284097e-11       0.000000000000e+00       2.965288726197e-13       5.507410840870e-14       2.342539199114e-15 
  338       3.711696462023e-10       2.132087753722e-12       1.382805346061e-11       0.000000000000e+00       2.936919227437e-13       5.431534477286e-14       2.345239478599e-15 
  339       3.673074072513e-10       2.155095509369e-12       1.368546392608e-11       0.000000000000e+00       2.908908641758e-13       5.356625570324e-14       2.347670844927e-15 
  340       3.634830109777e-10       2.177903772623e-12       1.353856197169e-11       0.000000000000e+00       2.881248590890e-13       5.282644603809e-14       2.349830863253e-15 
  341       3.596975800480e-10       2.200501401070e-12       1.338740758691e-11       0.000000000000e+00       2.853930290312e-13       5.209550592287e-14       2.351717110677e-15 
  342       3.559522389303e-10       2.222877089770e-12       1.323206303445e-11       0.000000000000e+00       2.826944545627e-13       5.137301068608e-14       2.353327176464e-15 
  343       3.522481138295e-10       2.245019370346e-12       1.307259286827e-11       0.000000000000e+00       2.800281748933e-13       5.065852071508e-14       2.354658662270e-15 
  344       3.485863326224e-10       2.266916610061e-12       1.290906395171e-11       0.000000000000e+00       2.773931875195e-13       4.995158133194e-14       2.355709182365e-15 
  345       3.449680247939e-10       2.288557010907e-12       1.274154547546e-11       0.000000000000e+00       2.747884478618e-13       4.925172266927e-14       2.356476363853e-15 
  346       3.413943213712e-10       2.309928608684e-12       1.257010897570e-11       0.000000000000e+00       2.722128689018e-13       4.855845954603e-14       2.356957846898e-15 
  347       3.378663548602e-10       2.331019272092e-12       1.239482835213e-11       0.000000000000e+00       2.696653208197e-13       4.787129134337e-14       2.357151284947e-15 
  348       3.343852591803e-10       2.351816701804e-12       1.221577988599e-11       0.000000000000e+00       2.671446306311e-13       4.718970188044e-14       2.357054344949e-15 
  349       3.309520716892e-10       2.372309547710e-12       1.203303863149e-11       0.000000000000e+00       2.646497984522e-13       4.651326169604e-14       2.356665408936e-15 
  350       3.275674348984e-10       2.392490813706e-12       1.184666738746e-11       0.000000000000e+00       2.621806569518e-13       4.584193983654e-14       2.355985710441e-15 
  351       3.242318822411e-10       2.412354592537e-12       1.165672730291e-11       0.000000000000e+00       2.597372385808e-13       4.517580477564e-14       2.355017287256e-15 
  352       3.209459347048e-10       2.431894960582e-12       1.146328147691e-11       0.000000000000e+00       2.573195612663e-13       4.451492315365e-14       2.353762288996e-15 
  353       3.177101006703e-10       2.451105978042e-12       1.126639497304e-11       0.000000000000e+00       2.549276282623e-13       4.385935975397e-14       2.352222978009e-15 
  354       3.145248757507e-10       2.469981689118e-12       1.106613483388e-11       0.000000000000e+00       2.525614279991e-13       4.320917747950e-14       2.350401730291e-15 
  355       3.113907426311e-10       2.488516122197e-12       1.086257009553e-11       0.000000000000e+00       2.502209339338e-13       4.256443732908e-14       2.348301036395e-15 
  356       3.083081709070e-10       2.506703290031e-12       1.065577180211e-11       0.000000000000e+00       2.479061044001e-13       4.192519837391e-14       2.345923502348e-15 
  357       3.052776169243e-10       2.524537189923e-12       1.044581302022e-11       0.000000000000e+00       2.456168824583e-13       4.129151773399e-14       2.343271850556e-15 
  358       3.022995236177e-10       2.542011803906e-12       1.023276885347e-11       0.000000000000e+00       2.433531957455e-13       4.066345055456e-14       2.340348920722e-15 
  359       2.993743203504e-10       2.559121098926e-12       1.001671645698e-11       0.000000000000e+00       2.411149563255e-13       4.004104998252e-14       2.337157670755e-15 
  360       2.965024227531e-10       2.575859027024e-12       9.797735051832e-12       0.000000000000e+00       2.389020605390e-13       3.942436714286e-14       2.333701177685e-15 
  361       2.936842325630e-10       2.592219525522e-12       9.575905939620e-12       0.000000000000e+00       2.367143888534e-13       3.881345111511e-14       2.329982638569e-15 
  362       2.909201374632e-10       2.608196517199e-12       9.351312516915e-12       0.000000000000e+00       2.345518057131e-13       3.820834890975e-14       2.326005371410e-15 
  363       2.882105109218e-10       2.623783910478e-12       9.124040289767e-12       0.000000000000e+00       2.324141593890e-13       3.760910544467e-14       2.321772816065e-15 
  364       2.855557120310e-10       2.638975599609e-12       8.894176888206e-12       0.000000000000e+00       2.303012818295e-13       3.701576352156e-14       2.317288535159e-15 
  365       2.829560853463e-10       2.653765464845e-12       8.661812080731e-12       0.000000000000e+00       2.282129885095e-13       3.642836380241e-14       2.312556214994e-15 
  366       2.804119607256e-10       2.668147372631e-12       8.427037788815e-12       0.000000000000e+00       2.261490782812e-13       3.584694478584e-14       2.307579666464e-15 
  367       2.779236531688e-10       2.682115175784e-12       8.189948101391e-12       0.000000000000e+00       2.241093332235e-13       3.527154278365e-14       2.302362825968e-15 
  368       2.754914626560e-10       2.695662713673e-12       7.950639289359e-12       0.000000000000e+00       2.220935184926e-13       3.470219189716e-14       2.296909756317e-15 
  369       2.731156739878e-10       2.708783812406e-12       7.709209820071e-12       0.000000000000e+00       2.201013821718e-13       3.413892399369e-14       2.291224647652e-15 
  370       2.707965566237e-10       2.721472285008e-12       7.465760371838e-12       0.000000000000e+00       2.181326551214e-13       3.358176868297e-14       2.285311818351e-15 
  371       2.685343645215e-10       2.733721931606e-12       7.220393848419e-12       0.000000000000e+00       2.161870508289e-13       3.303075329359e-14       2.279175715944e-15 
  372       2.663293359765e-10       2.745526539608e-12       6.973215393519e-12       0.000000000000e+00       2.142642652592e-13       3.248590284942e-14       2.272820918026e-15 
  373       2.641816934606e-10       2.756879883889e-12       6.724332405285e-12       0.000000000000e+00       2.123639767040e-13       3.194724004604e-14       2.266252133165e-15 
  374       2.620916434615e-10       2.767775726972e-12       6.473854550805e-12       0.000000000000e+00       2.104858456328e-13       3.141478522720e-14       2.259474201818e-15 
  375       2.600593763220e-10       2.778207819211e-12       6.221893780600e-12       0.000000000000e+00       2.086295145419e-13       3.088855636119e-14       2.252492097240e-15 
  376       2.580850660788e-10       2.788169898969e-12       5.968564343124e-12       0.000000000000e+00       2.067946078053e-13       3.036856901736e-14       2.245310926398e-15 
  377       2.561688703020e-10       2.797655692807e-12       5.713982799255e-12       0.000000000000e+00       2.049807315241e-13       2.985483634247e-14       2.237935930884e-15 
  378       2.543109299343e-10       2.806658915661e-12       5.458268036798e-12       0.000000000000e+00       2.031874733770e-13       2.934736903716e-14       2.230372487823e-15 
  379       2.525113691297e-10       2.815173271028e-12       5.201541284976e-12       0.000000000000e+00       2.014144024702e-13       2.884617533239e-14       2.222626110788e-15 
  380       2.507702950932e-10       2.823192451144e-12       4.943926128929e-12       0.000000000000e+00       1.996610691870e-13       2.835126096587e-14       2.214702450714e-15 
  381       2.490877979199e-10       2.830710137170e-12       4.685548524207e-12       0.000000000000e+00       1.979270050387e-13       2.786262915846e-14       2.206607296806e-15 
  382       2.474639504337e-10       2.837719999375e-12       4.426536811271e-12       0.000000000000e+00       1.962117225137e-13       2.738028059063e-14       2.198346577452e-15 
  383       2.458988080269e-10       2.844215697314e-12       4.167021729985e-12       0.000000000000e+00       1.945147149282e-13       2.690421337890e-14       2.189926361135e-15 
  384       2.443924084994e-10       2.850190880012e-12       3.907136434114e-12       0.000000000000e+00       1.928354562761e-13       2.643442305226e-14       2.181352857350e-15 
  385       2.429447718975e-10       2.855639186150e-12       3.647016505820e-12       0.000000000000e+00       1.911734010787e-13       2.597090252860e-14       2.172632417506e-15 
  386       2.415559003535e-10       2.860554244241e-12       3.386799970158e-12       0.000000000000e+00       1.895279842352e-13       2.551364209112e-14       2.163771535849e-15 
  387       2.402257779244e-10       2.864929672817e-12       3.126627309572e-12       0.000000000000e+00       1.878986208723e-13       2.506262936483e-14       2.154776850365e-15 
  388       2.389543553706e-10       2.868760222907e-12       2.866629563242e-12       0.000000000000e+00       1.862848110112e-13       2.461784886992e-14       2.145654141932e-15 
  389       2.377415041913e-10       2.872045252210e-12       2.606892104775e-12       0.000000000000e+00       1.846864581899e-13       2.417928071182e-14       2.136405288623e-15 
  390       2.365870605537e-10       2.874785381231e-12       2.347489538043e-12       0.000000000000e+00       1.831035624647e-13       2.374690179590e-14       2.127031199263e-15 
  391       2.354908400268e-10       2.876981363812e-12       2.088497494987e-12       0.000000000000e+00       1.815361166032e-13       2.332068622225e-14       2.117532805025e-15 
  392       2.344526374084e-10       2.878634088216e-12       1.829992640643e-12       0.000000000000e+00       1.799841060183e-13       2.290060526174e-14       2.107911059546e-15 
  393       2.334722265525e-10       2.879744578220e-12       1.572052678169e-12       0.000000000000e+00       1.784475087009e-13       2.248662733212e-14       2.098166939039e-15 
  394       2.325493601959e-10       2.880313994206e-12       1.314756353859e-12       0.000000000000e+00       1.769262951535e-13       2.207871797413e-14       2.088301442412e-15 
  395       2.316837697862e-10       2.880343634253e-12       1.058183462175e-12       0.000000000000e+00       1.754204283239e-13       2.167683982761e-14       2.078315591383e-15 
  396       2.308751653085e-10       2.879834935222e-12       8.024148507638e-13       0.000000000000e+00       1.739298635379e-13       2.128095260754e-14       2.068210430595e-15 
  397       2.301232351126e-10       2.878789473853e-12       5.475324254822e-13       0.000000000000e+00       1.724545484334e-13       2.089101308019e-14       2.057987027729e-15 
  398       2.294276457404e-10       2.877208967851e-12       2.936191554205e-13       0.000000000000e+00       1.709944228931e-13       2.050697503921e-14       2.047646473625e-15 
  399       2.287880417528e-10       2.875095276978e-12       4.075907792427e-14       0.000000000000e+00       1.695494189785e-13       2.012878928170e-14       2.037189882394e-15 
  400       2.282040455573e-10       2.872450404145e-12      -2.109626963821e-13       0.000000000000e+00       1.681194608626e-13       1.975640358430e-14       2.026618391535e-15 
  401       2.276752572348e-10       2.869276496498e-12      -4.614599785726e-13       0.000000000000e+00       1.667044647639e-13       1.938976267935e-14       2.015933162048e-15 
  402       2.272012543670e-10       2.865575846513e-12      -7.106454963968e-13       0.000000000000e+00       1.653043388794e-13       1.902880823091e-14       2.005135378552e-15 
  403       2.267815918634e-10       2.861350893087e-12      -9.584308892567e-13       0.000000000000e+00       1.639189833182e-13       1.867347881089e-14       1.994226249401e-15 
  404       2.264158017890e-10       2.856604222624e-12      -1.204726703184e-12       0.000000000000e+00       1.625482900344e-13       1.832370987515e-14       1.983207006799e-15 
  405       2.261033931906e-10       2.851338570127e-12      -1.449442385816e-12       0.000000000000e+00       1.611921427612e-13       1.797943373959e-14       1.972078906913e-15 
  406       2.258438519250e-10       2.845556820291e-12      -1.692486281376e-12       0.000000000000e+00       1.598504169436e-13       1.764057955624e-14       1.960843229992e-15 
  407       2.256366404855e-10       2.839262008593e-12      -1.933765625646e-12       0.000000000000e+00       1.585229796721e-13       1.730707328937e-14       1.949501280482e-15 
  408       2.254811978291e-10       2.832457322378e-12      -2.173186540946e-12       0.000000000000e+00       1.572096896162e-13       1.697883769156e-14       1.938054387139e-15 
  409       2.253769392042e-10       2.825146101956e-12      -2.410654031112e-12       0.000000000000e+00       1.559103969573e-13       1.665579227983e-14       1.926503903149e-15 
  410       2.253232559774e-10       2.817331841688e-12      -2.646071976471e-12       0.000000000000e+00       1.546249433226e-13       1.633785331170e-14       1.914851206238e-15 
  411       2.253195154607e-10       2.809018191077e-12      -2.879343128819e-12       0.000000000000e+00       1.533531617180e-13       1.602493376133e-14       1.903097698794e-15 
  412       2.253650607386e-10       2.800208955860e-12      -3.110369106400e-12       0.000000000000e+00       1.520948764619e-13       1.571694329558e-14       1.891244807975e-15 
  413       2.254592104959e-10       2.790908099098e-12      -3.339050388877e-12       0.000000000000e+00       1.508499031183e-13       1.541378825010e-14       1.879293985833e-15 
  414       2.256012588441e-10       2.781119742267e-12      -3.565286312318e-12       0.000000000000e+00       1.496180484301e-13       1.511537160547e-14       1.867246709423e-15 
  415       2.257904751489e-10       2.770848166345e-12      -3.788975064164e-12       0.000000000000e+00       1.483991102528e-13       1.482159296325e-14       1.855104480920e-15 
  416       2.260261038576e-10       2.760097812907e-12      -4.010013678214e-12       0.000000000000e+00       1.471928774875e-13       1.453234852209e-14       1.842868827738e-15 
  417       2.263073643260e-10       2.748873285214e-12      -4.228298029595e-12       0.000000000000e+00       1.459991300147e-13       1.424753105385e-14       1.830541302641e-15 
  418       2.266334506459e-10       2.737179349303e-12      -4.443722829746e-12       0.000000000000e+00       1.448176386271e-13       1.396702987967e-14       1.818123483862e-15 
  419       2.270035314719e-10       2.725020935077e-12      -4.656181621387e-12       0.000000000000e+00       1.436481649635e-13       1.369073084605e-14       1.805616975216e-15 
  420       2.274167498487e-10       2.712403137397e-12      -4.865566773505e-12       0.000000000000e+00       1.424904614418e-13       1.341851630100e-14       1.793023406216e-15 
  421       2.278722230387e-10       2.699331217169e-12      -5.071769476325e-12       0.000000000000e+00       1.413442711927e-13       1.315026507009e-14       1.780344432193e-15 
  422       2.283690423487e-10       2.685810602442e-12      -5.274679736287e-12       0.000000000000e+00       1.402093279927e-13       1.288585243255e-14       1.767581734403e-15 
  423       2.289062729572e-10       2.671846889488e-12      -5.474186371026e-12       0.000000000000e+00       1.390853561979e-13       1.262515009739e-14       1.754737020151e-15 
  424       2.294829537416e-10       2.657445843902e-12      -5.670177004350e-12       0.000000000000e+00       1.379720706769e-13       1.236802617948e-14       1.741812022902e-15 
  425       2.300980971058e-10       2.642613401687e-12      -5.862538061211e-12       0.000000000000e+00       1.368691767444e-13       1.211434517565e-14       1.728808502396e-15 
  426       2.307506888067e-10       2.627355670346e-12      -6.051154762688e-12       0.000000000000e+00       1.357763700949e-13       1.186396794076e-14       1.715728244769e-15 
  427       2.314397692106e-10       2.611679145097e-12      -6.235925023360e-12       0.000000000000e+00       1.346933894673e-13       1.161677772001e-14       1.702572995574e-15 
  428       2.321646804580e-10       2.595591363398e-12      -6.416801674401e-12       0.000000000000e+00       1.336201767510e-13       1.137275926979e-14       1.689344256134e-15 
  429       2.329248273681e-10       2.579100274833e-12      -6.593751667115e-12       0.000000000000e+00       1.325567221959e-13       1.113192238164e-14       1.676043480490e-15 
  430       2.337195966504e-10       2.562214029227e-12      -6.766742304416e-12       0.000000000000e+00       1.315030121414e-13       1.089427606252e-14       1.662672141936e-15 
  431       2.345483567859e-10       2.544940977882e-12      -6.935741244935e-12       0.000000000000e+00       1.304590289839e-13       1.065982852800e-14       1.649231733088e-15 
  432       2.354104579072e-10       2.527289674803e-12      -7.100716507126e-12       0.000000000000e+00       1.294247511449e-13       1.042858719550e-14       1.635723765958e-15 
  433       2.363052316795e-10       2.509268877934e-12      -7.261636473373e-12       0.000000000000e+00       1.284001530390e-13       1.020055867746e-14       1.622149772022e-15 
  434       2.372319911813e-10       2.490887550387e-12      -7.418469894093e-12       0.000000000000e+00       1.273852050421e-13       9.975748774544e-15       1.608511302294e-15 
  435       2.381900307849e-10       2.472154861677e-12      -7.571185891841e-12       0.000000000000e+00       1.263798734590e-13       9.754162468889e-15       1.594809927400e-15 
  436       2.391786260368e-10       2.453080188950e-12      -7.719753965419e-12       0.000000000000e+00       1.253841204918e-13       9.535803917259e-15       1.581047237642e-15 
  437       2.401970335392e-10       2.433673118216e-12      -7.864143993980e-12       0.000000000000e+00       1.243979042075e-13       9.320676444275e-15       1.567224843078e-15 
  438       2.412444908296e-10       2.413943445584e-12      -8.004326241131e-12       0.000000000000e+00       1.234211785064e-13       9.108782535617e-15       1.553344373588e-15 
  439       2.423202162622e-10       2.393901178488e-12      -8.140271359044e-12       0.000000000000e+00       1.224538930898e-13       8.900123831222e-15       1.539407478948e-15 
  440       2.434234088884e-10       2.373556536923e-12      -8.271950392555e-12       0.000000000000e+00       1.214959934281e-13       8.694701118497e-15       1.525415828899e-15 
  441       2.445532483373e-10       2.352919954674e-12      -8.399334783276e-12       0.000000000000e+00       1.205474207287e-13       8.492514325519e-15       1.511371113223e-15 
  442       2.457088946964e-10       2.332002080551e-12      -8.522396373694e-12       0.000000000000e+00       1.196081119043e-13       8.293562514240e-15       1.497275041809e-15 
  443       2.468894883924e-10       2.310813779619e-12      -8.641107411283e-12       0.000000000000e+00       1.186779995404e-13       8.097843873693e-15       1.483129344730e-15 
  444       2.480941500717e-10       2.289366134427e-12      -8.755440552606e-12       0.000000000000e+00       1.177570118638e-13       7.905355713196e-15       1.468935772309e-15 
  445       2.493219804811e-10       2.267670446244e-12      -8.865368867420e-12       0.000000000000e+00       1.168450727101e-13       7.716094455558e-15       1.454696095195e-15 
  446       2.505720603486e-10       2.245738236291e-12      -8.970865842784e-12       0.000000000000e+00       1.159421014923e-13       7.530055630281e-15       1.440412104434e-15 
  447       2.518434502638e-10       2.223581246967e-12      -9.071905387161e-12       0.000000000000e+00       1.150480131682e-13       7.347233866769e-15       1.426085611536e-15 
  448       2.531351905589e-10       2.201211443086e-12      -9.168461834530e-12       0.000000000000e+00       1.141627182087e-13       7.167622887527e-15       1.411718448554e-15 
  449       2.544463011889e-10       2.178641013110e-12      -9.260509948483e-12       0.000000000000e+00       1.132861225656e-13       6.991215501371e-15       1.397312468147e-15 
  450       2.557757816127e-10       2.155882370373e-12      -9.348024926337e-12       0.000000000000e+00       1.124181276401e-13       6.818003596630e-15       1.382869543661e-15 
  451       2.571226106734e-10       2.132948154323e-12      -9.430982403237e-12       0.000000000000e+00       1.115586302501e-13       6.647978134353e-15       1.368391569191e-15 
  452       2.584857464793e-10       2.109851231744e-12      -9.509358456264e-12       0.000000000000e+00       1.107075225986e-13       6.481129141509e-15       1.353880459659e-15 
  453       2.598641262844e-10       2.086604697994e-12      -9.583129608535e-12       0.000000000000e+00       1.098646922417e-13       6.317445704198e-15       1.339338150884e-15 
  454       2.612566663690e-10       2.063221878236e-12      -9.652272833316e-12       0.000000000000e+00       1.090300220564e-13       6.156915960850e-15       1.324766599652e-15 
  455       2.626622619202e-10       2.039716328668e-12      -9.716765558120e-12       0.000000000000e+00       1.082033902088e-13       5.999527095434e-15       1.310167783790e-15 
  456       2.640797869132e-10       2.016101837754e-12      -9.776585668819e-12       0.000000000000e+00       1.073846701219e-13       5.845265330662e-15       1.295543702233e-15 
  457       2.655080939911e-10       1.992392427460e-12      -9.831711513745e-12       0.000000000000e+00       1.065737304438e-13       5.694115921191e-15       1.280896375102e-15 
  458       2.669460143462e-10       1.968602354479e-12      -9.882121907800e-12       0.000000000000e+00       1.057704350155e-13       5.546063146830e-15       1.266227843772e-15 
  459       2.683923576004e-10       1.944746111471e-12      -9.927796136557e-12       0.000000000000e+00       1.049746428390e-13       5.401090305744e-15       1.251540170940e-15 
  460       2.698459116860e-10       1.920838428287e-12      -9.968713960366e-12       0.000000000000e+00       1.041862080453e-13       5.259179707661e-15       1.236835440704e-15 
  461       2.713054427260e-10       1.896894273205e-12      -1.000485561847e-11       0.000000000000e+00       1.034049798624e-13       5.120312667072e-15       1.222115758630e-15 
  462       2.727696949153e-10       1.872928854163e-12      -1.003620183308e-11       0.000000000000e+00       1.026308025832e-13       4.984469496442e-15       1.207383251822e-15 
  463       2.742373904009e-10       1.848957619985e-12      -1.006273381353e-11       0.000000000000e+00       1.018635155335e-13       4.851629499407e-15       1.192640068999e-15 
  464       2.757072291628e-10       1.824996261619e-12      -1.008443326034e-11       0.000000000000e+00       1.011029530403e-13       4.721770963986e-15       1.177888380561e-15 
  465       2.771778888946e-10       1.801060713365e-12      -1.010128236933e-11       0.000000000000e+00       1.003489443994e-13       4.594871155783e-15       1.163130378663e-15 
  466       2.786481631872e-10       1.777166118744e-12      -1.011327186402e-11       0.000000000000e+00       9.960134244671e-14       4.470907041069e-15       1.148368092960e-15 
  467       2.801173810675e-10       1.753323690089e-12      -1.012042536017e-11       0.000000000000e+00       9.886011031911e-14       4.349857494682e-15       1.133602831367e-15 
  468       2.815850003140e-10       1.729543753402e-12      -1.012277576947e-11       0.000000000000e+00       9.812523733744e-14       4.231701147639e-15       1.118835721991e-15 
  469       2.830504702942e-10       1.705836775517e-12      -1.012035734849e-11       0.000000000000e+00       9.739671063186e-14       4.116415657099e-15       1.104067895851e-15 
  470       2.845132319211e-10       1.682213364765e-12      -1.011320570718e-11       0.000000000000e+00       9.667451512555e-14       4.003977699980e-15       1.089300486848e-15 
  471       2.859727176105e-10       1.658684271630e-12      -1.010135781745e-11       0.000000000000e+00       9.595863351855e-14       3.894362966561e-15       1.074534631735e-15 
  472       2.874283512377e-10       1.635260389414e-12      -1.008485202169e-11       0.000000000000e+00       9.524904627143e-14       3.787546154090e-15       1.059771470087e-15 
  473       2.888795480945e-10       1.611952754895e-12      -1.006372804125e-11       0.000000000000e+00       9.454573158914e-14       3.683500960393e-15       1.045012144270e-15 
  474       2.903257148460e-10       1.588772548990e-12      -1.003802698505e-11       0.000000000000e+00       9.384866540473e-14       3.582200077477e-15       1.030257799412e-15 
  475       2.917662494879e-10       1.565731097413e-12      -1.000779135808e-11       0.000000000000e+00       9.315782136314e-14       3.483615185144e-15       1.015509583372e-15 
  476       2.932005413030e-10       1.542839871340e-12      -9.973065069908e-12       0.000000000000e+00       9.247317080493e-14       3.387716944591e-15       1.000768646711e-15 
  477       2.946279708181e-10       1.520110488064e-12      -9.933893443248e-12       0.000000000000e+00       9.179468275011e-14       3.294474992022e-15       9.860361426607e-16 
  478       2.960479097615e-10       1.497554711663e-12      -9.890323222476e-12       0.000000000000e+00       9.112232388183e-14       3.203857932253e-15       9.713132270931e-16 
  479       2.974597210190e-10       1.475184453655e-12      -9.842402582165e-12       0.000000000000e+00       9.045605853022e-14       3.115833332320e-15       9.566010584923e-16 
  480       2.988627585919e-10       1.453011773659e-12      -9.790181135619e-12       0.000000000000e+00       8.979584865609e-14       3.030367715087e-15       9.419007979226e-16 
  481       3.002563675529e-10       1.431048880062e-12      -9.733709943403e-12       0.000000000000e+00       8.914165383477e-14       2.947426552850e-15       9.272136089990e-16 
  482       3.016398840038e-10       1.409308130672e-12      -9.673041521878e-12       0.000000000000e+00       8.849343123981e-14       2.866974260949e-15       9.125406578572e-16 
  483       3.030126350317e-10       1.387802033384e-12      -9.608229851732e-12       0.000000000000e+00       8.785113562676e-14       2.788974191371e-15       8.978831131233e-16 
  484       3.043739386668e-10       1.366543246837e-12      -9.539330386512e-12       0.000000000000e+00       8.721471931699e-14       2.713388626360e-15       8.832421458836e-16 
